product_id,product_name,category,subcategory,brand,price,cost,stock_quantity,supplier
2284,Footwear Pro,Fashion,Footwear,Footwear,2127.99,1737.1,164,Smart Solutions Ltd
2285,Footwear Pro,Fashion,Footwear,Footwear,2056.82,1691.84,419,Style Distributors
2286,Footwear Plus,Fashion,Footwear,Footwear,5839.56,4422.52,499,Home Essentials Co
2287,Footwear Ultra,Fashion,Footwear,Footwear,3521.84,2636.55,418,Fashion Hub Pvt Ltd
2288,Footwear Plus,Fashion,Footwear,Footwear,4482.76,3315.15,486,Prime Products
2289,Footwear Pro,Fashion,Footwear,Footwear,3068.83,2193.08,394,Kitchen World
2290,Footwear Plus,Fashion,Footwear,Footwear,3461.86,2841.57,356,Elite Electronics
2291,Footwear Lite,Fashion,Footwear,Footwear,3054.66,2549.53,493,Elite Electronics
2292,Footwear Plus,Fashion,Footwear,Footwear,4401.61,3517.39,342,Fashion Hub Pvt Ltd
2293,Footwear Ultra,Fashion,Footwear,Footwear,5050.81,3704.4,228,Kitchen World
2294,Footwear Max,Fashion,Footwear,Footwear,1760.99,1421.69,383,Kitchen World
2295,Footwear Pro,Fashion,Footwear,Footwear,1734.2,1215.76,404,Tech Supplies India
2296,Footwear Pro,Fashion,Footwear,Footwear,4747.09,3676.53,204,Prime Products
2297,Footwear Max,Fashion,Footwear,Footwear,6316.25,4537.44,197,Mega Suppliers
2298,Accessories Max,Fashion,Accessories,Accessories,1286.77,1064.92,339,Smart Solutions Ltd
2299,Accessories Lite,Fashion,Accessories,Accessories,3674.55,3084.41,77,Kitchen World
2300,Accessories Pro,Fashion,Accessories,Accessories,1624.62,1379.78,214,Mega Suppliers
2301,Accessories Pro,Fashion,Accessories,Accessories,3206.72,2462.26,382,Style Distributors
2302,Accessories Pro,Fashion,Accessories,Accessories,431.59,347.74,365,Prime Products
2303,Accessories Plus,Fashion,Accessories,Accessories,3949.75,2888.02,394,Style Distributors
2304,Accessories Plus,Fashion,Accessories,Accessories,3122.03,2313.06,95,Tech Supplies India
2305,Accessories Plus,Fashion,Accessories,Accessories,1065.68,854.02,200,Fashion Hub Pvt Ltd
2306,Accessories Lite,Fashion,Accessories,Accessories,1178.75,936.02,258,Kitchen World
2307,Accessories Plus,Fashion,Accessories,Accessories,2980.29,2458.66,330,Prime Products
2308,Accessories Max,Fashion,Accessories,Accessories,1824.83,1286.91,241,Style Distributors
2309,Accessories Pro,Fashion,Accessories,Accessories,1872.59,1559.93,360,Tech Supplies India
2310,Accessories Lite,Fashion,Accessories,Accessories,1263.79,954.73,279,Prime Products
2311,Accessories Pro,Fashion,Accessories,Accessories,4916.83,4072.26,474,Mega Suppliers
2312,Accessories Pro,Fashion,Accessories,Accessories,4938.66,3962.11,97,Mega Suppliers
2313,Accessories Lite,Fashion,Accessories,Accessories,1595.3,1167.26,236,Fashion Hub Pvt Ltd
2314,Accessories Max,Fashion,Accessories,Accessories,4140.59,3061.48,491,Smart Solutions Ltd
2315,Accessories Max,Fashion,Accessories,Accessories,2085.42,1647.78,447,Kitchen World
2316,Accessories Lite,Fashion,Accessories,Accessories,4199.92,3278.94,131,Prime Products
2317,Accessories Ultra,Fashion,Accessories,Accessories,3764.19,3026.32,348,Home Essentials Co
2318,Accessories Max,Fashion,Accessories,Accessories,2254.53,1861.84,106,Kitchen World
2319,Accessories Ultra,Fashion,Accessories,Accessories,2947.76,2360.3,178,Tech Supplies India
2320,Accessories Ultra,Fashion,Accessories,Accessories,4466.16,3696.36,380,Home Essentials Co
2321,Accessories Ultra,Fashion,Accessories,Accessories,2296.17,1614.01,136,Elite Electronics
2322,Accessories Plus,Fashion,Accessories,Accessories,4127.0,3296.25,63,Style Distributors
2323,Accessories Plus,Fashion,Accessories,Accessories,4965.66,4003.67,246,Fashion Hub Pvt Ltd
2324,Accessories Plus,Fashion,Accessories,Accessories,4771.96,3676.32,410,Style Distributors
2325,Accessories Lite,Fashion,Accessories,Accessories,1528.36,1114.48,227,Mega Suppliers
2326,Accessories Max,Fashion,Accessories,Accessories,1261.23,950.69,493,Smart Solutions Ltd
2327,Accessories Plus,Fashion,Accessories,Accessories,3083.61,2197.85,424,Smart Solutions Ltd
2328,Accessories Ultra,Fashion,Accessories,Accessories,4485.82,3495.85,495,Tech Supplies India
2329,Accessories Pro,Fashion,Accessories,Accessories,2937.46,2095.25,451,Fashion Hub Pvt Ltd
2330,Accessories Pro,Fashion,Accessories,Accessories,3688.03,2710.88,292,Kitchen World
2331,Furniture Max,Home & Kitchen,Furniture,Furniture,12797.76,9138.42,150,Home Essentials Co
2332,Furniture Plus,Home & Kitchen,Furniture,Furniture,6832.27,5710.31,36,Prime Products
2333,Furniture Pro,Home & Kitchen,Furniture,Furniture,9793.92,7595.02,243,Elite Electronics
2334,Furniture Max,Home & Kitchen,Furniture,Furniture,38046.92,29402.54,50,Smart Solutions Ltd
2335,Furniture Pro,Home & Kitchen,Furniture,Furniture,12023.15,10125.01,118,Tech Supplies India
2336,Furniture Lite,Home & Kitchen,Furniture,Furniture,47097.02,34246.95,57,Style Distributors
2337,Furniture Plus,Home & Kitchen,Furniture,Furniture,27395.78,21884.33,152,Kitchen World
2338,Furniture Pro,Home & Kitchen,Furniture,Furniture,31375.04,24385.81,80,Mega Suppliers
2339,Furniture Plus,Home & Kitchen,Furniture,Furniture,30548.06,23563.91,47,Style Distributors
2340,Furniture Max,Home & Kitchen,Furniture,Furniture,34424.95,25856.8,38,Tech Supplies India
2341,Furniture Max,Home & Kitchen,Furniture,Furniture,27026.89,19583.94,170,Fashion Hub Pvt Ltd
2342,Furniture Ultra,Home & Kitchen,Furniture,Furniture,5054.48,3632.45,144,Fashion Hub Pvt Ltd
2343,Furniture Max,Home & Kitchen,Furniture,Furniture,26237.94,21026.95,137,Style Distributors
2344,Furniture Pro,Home & Kitchen,Furniture,Furniture,13535.76,11281.47,60,Kitchen World
2345,Furniture Ultra,Home & Kitchen,Furniture,Furniture,29976.74,22476.98,76,Prime Products
2346,Furniture Max,Home & Kitchen,Furniture,Furniture,13479.33,11299.19,296,Fashion Hub Pvt Ltd
2347,Furniture Max,Home & Kitchen,Furniture,Furniture,22199.77,16083.6,113,Tech Supplies India
2348,Furniture Pro,Home & Kitchen,Furniture,Furniture,32524.02,24399.55,109,Prime Products
2349,Furniture Lite,Home & Kitchen,Furniture,Furniture,22667.43,17118.5,177,Mega Suppliers
2350,Furniture Max,Home & Kitchen,Furniture,Furniture,6822.66,5170.25,261,Tech Supplies India
2351,Furniture Pro,Home & Kitchen,Furniture,Furniture,22601.92,15969.01,100,Fashion Hub Pvt Ltd
2352,Furniture Max,Home & Kitchen,Furniture,Furniture,15587.92,11980.24,223,Mega Suppliers
2353,Furniture Plus,Home & Kitchen,Furniture,Furniture,36794.61,29267.18,139,Mega Suppliers
2354,Furniture Max,Home & Kitchen,Furniture,Furniture,41922.13,30149.57,155,Kitchen World
2355,Furniture Pro,Home & Kitchen,Furniture,Furniture,32750.35,23418.52,152,Style Distributors
2356,Furniture Plus,Home & Kitchen,Furniture,Furniture,46428.74,35125.5,197,Tech Supplies India
2357,Furniture Lite,Home & Kitchen,Furniture,Furniture,9231.48,7242.22,299,Style Distributors
2358,Furniture Lite,Home & Kitchen,Furniture,Furniture,47203.42,39630.09,161,Kitchen World
2359,Furniture Plus,Home & Kitchen,Furniture,Furniture,34424.27,27822.42,172,Prime Products
2360,Furniture Max,Home & Kitchen,Furniture,Furniture,19534.64,15040.29,105,Tech Supplies India
2361,Furniture Plus,Home & Kitchen,Furniture,Furniture,26006.3,21274.0,186,Home Essentials Co
2362,Furniture Pro,Home & Kitchen,Furniture,Furniture,24045.11,18132.61,148,Style Distributors
2363,Furniture Lite,Home & Kitchen,Furniture,Furniture,3089.09,2284.17,226,Kitchen World
2364,Kitchen Appliances Pro,Home & Kitchen,Kitchen Appliances,Kitchen,35110.32,26162.75,186,Mega Suppliers
2365,Kitchen Appliances Plus,Home & Kitchen,Kitchen Appliances,Kitchen,20172.14,15684.28,179,Kitchen World
2366,Kitchen Appliances Max,Home & Kitchen,Kitchen Appliances,Kitchen,13707.34,11041.22,291,Smart Solutions Ltd
2367,Kitchen Appliances Lite,Home & Kitchen,Kitchen Appliances,Kitchen,27154.14,20612.32,224,Kitchen World
2368,Kitchen Appliances Pro,Home & Kitchen,Kitchen Appliances,Kitchen,35563.99,28150.91,42,Style Distributors
2369,Kitchen Appliances Max,Home & Kitchen,Kitchen Appliances,Kitchen,39276.26,30295.7,180,Home Essentials Co
2370,Kitchen Appliances Pro,Home & Kitchen,Kitchen Appliances,Kitchen,10647.43,8405.0,144,Mega Suppliers
2371,Kitchen Appliances Lite,Home & Kitchen,Kitchen Appliances,Kitchen,25271.98,19582.94,163,Smart Solutions Ltd
2372,Kitchen Appliances Max,Home & Kitchen,Kitchen Appliances,Kitchen,25186.99,19473.36,277,Home Essentials Co
2373,Kitchen Appliances Ultra,Home & Kitchen,Kitchen Appliances,Kitchen,29905.78,25413.8,158,Home Essentials Co
2374,Kitchen Appliances Max,Home & Kitchen,Kitchen Appliances,Kitchen,11409.35,8267.5,192,Tech Supplies India
2375,Kitchen Appliances Max,Home & Kitchen,Kitchen Appliances,Kitchen,34294.68,27490.96,170,Fashion Hub Pvt Ltd
2376,Kitchen Appliances Max,Home & Kitchen,Kitchen Appliances,Kitchen,12586.92,9070.34,147,Prime Products
2377,Kitchen Appliances Max,Home & Kitchen,Kitchen Appliances,Kitchen,3177.33,2365.93,65,Prime Products
2378,Kitchen Appliances Plus,Home & Kitchen,Kitchen Appliances,Kitchen,9836.59,7590.17,56,Mega Suppliers
2379,Kitchen Appliances Max,Home & Kitchen,Kitchen Appliances,Kitchen,7706.01,6082.85,280,Prime Products
2380,Kitchen Appliances Max,Home & Kitchen,Kitchen Appliances,Kitchen,10205.39,7714.5,79,Tech Supplies India
2381,Kitchen Appliances Lite,Home & Kitchen,Kitchen Appliances,Kitchen,14646.64,11415.83,265,Kitchen World
2382,Kitchen Appliances Plus,Home & Kitchen,Kitchen Appliances,Kitchen,27771.86,21715.12,121,Mega Suppliers
2383,Kitchen Appliances Max,Home & Kitchen,Kitchen Appliances,Kitchen,7626.01,5438.42,173,Kitchen World
2384,Kitchen Appliances Pro,Home & Kitchen,Kitchen Appliances,Kitchen,29499.54,23113.36,207,Smart Solutions Ltd
2385,Kitchen Appliances Lite,Home & Kitchen,Kitchen Appliances,Kitchen,28674.48,22560.04,77,Smart Solutions Ltd
2386,Kitchen Appliances Pro,Home & Kitchen,Kitchen Appliances,Kitchen,36609.11,30014.02,168,Home Essentials Co
2387,Kitchen Appliances Lite,Home & Kitchen,Kitchen Appliances,Kitchen,6124.04,5038.16,150,Style Distributors
2388,Kitchen Appliances Max,Home & Kitchen,Kitchen Appliances,Kitchen,31531.07,22081.54,160,Elite Electronics
2389,Kitchen Appliances Max,Home & Kitchen,Kitchen Appliances,Kitchen,26833.89,21151.4,193,Kitchen World
2390,Kitchen Appliances Max,Home & Kitchen,Kitchen Appliances,Kitchen,32714.13,23859.07,175,Prime Products
2391,Kitchen Appliances Pro,Home & Kitchen,Kitchen Appliances,Kitchen,31093.15,23839.79,36,Style Distributors
2392,Kitchen Appliances Pro,Home & Kitchen,Kitchen Appliances,Kitchen,33403.03,27749.68,140,Home Essentials Co
2393,Kitchen Appliances Plus,Home & Kitchen,Kitchen Appliances,Kitchen,7210.2,5885.52,46,Tech Supplies India
2394,Kitchen Appliances Lite,Home & Kitchen,Kitchen Appliances,Kitchen,26340.7,21127.96,265,Elite Electronics
2395,Kitchen Appliances Pro,Home & Kitchen,Kitchen Appliances,Kitchen,15982.93,11719.2,180,Elite Electronics
2396,Kitchen Appliances Pro,Home & Kitchen,Kitchen Appliances,Kitchen,26819.89,21410.32,284,Home Essentials Co
2397,Home Decor Plus,Home & Kitchen,Home Decor,Home,1421.56,1102.29,44,Prime Products
2398,Home Decor Pro,Home & Kitchen,Home Decor,Home,4498.87,3205.6,115,Kitchen World
2399,Home Decor Ultra,Home & Kitchen,Home Decor,Home,3173.23,2478.15,251,Fashion Hub Pvt Ltd
2400,Home Decor Pro,Home & Kitchen,Home Decor,Home,903.15,747.55,287,Home Essentials Co
2401,Home Decor Ultra,Home & Kitchen,Home Decor,Home,3873.13,3290.06,178,Kitchen World
2402,Home Decor Max,Home & Kitchen,Home Decor,Home,4997.96,3828.93,69,Kitchen World
2403,Home Decor Max,Home & Kitchen,Home Decor,Home,4117.36,3215.93,73,Fashion Hub Pvt Ltd
2404,Home Decor Lite,Home & Kitchen,Home Decor,Home,2424.86,1881.72,212,Fashion Hub Pvt Ltd
2405,Home Decor Ultra,Home & Kitchen,Home Decor,Home,2147.31,1778.34,58,Fashion Hub Pvt Ltd
2406,Home Decor Lite,Home & Kitchen,Home Decor,Home,431.92,326.47,181,Tech Supplies India
2407,Home Decor Max,Home & Kitchen,Home Decor,Home,2440.5,1851.07,89,Home Essentials Co
2408,Home Decor Max,Home & Kitchen,Home Decor,Home,667.06,480.71,271,Kitchen World
2409,Home Decor Pro,Home & Kitchen,Home Decor,Home,317.62,223.94,140,Mega Suppliers
2410,Home Decor Ultra,Home & Kitchen,Home Decor,Home,3801.93,2860.28,189,Elite Electronics
2411,Home Decor Lite,Home & Kitchen,Home Decor,Home,3937.89,3338.84,151,Smart Solutions Ltd
2412,Home Decor Plus,Home & Kitchen,Home Decor,Home,4316.55,3313.62,76,Smart Solutions Ltd
2413,Home Decor Plus,Home & Kitchen,Home Decor,Home,4049.26,3056.85,68,Mega Suppliers
2414,Home Decor Max,Home & Kitchen,Home Decor,Home,4332.74,3634.66,84,Home Essentials Co
2415,Home Decor Lite,Home & Kitchen,Home Decor,Home,4063.67,3171.26,128,Mega Suppliers
2416,Home Decor Max,Home & Kitchen,Home Decor,Home,4915.18,3790.52,98,Kitchen World
2417,Home Decor Pro,Home & Kitchen,Home Decor,Home,648.18,511.65,296,Tech Supplies India
2418,Home Decor Max,Home & Kitchen,Home Decor,Home,4784.15,3865.65,56,Home Essentials Co
2419,Home Decor Ultra,Home & Kitchen,Home Decor,Home,933.85,715.42,215,Tech Supplies India
2420,Home Decor Ultra,Home & Kitchen,Home Decor,Home,3955.18,3168.14,119,Kitchen World
2421,Home Decor Max,Home & Kitchen,Home Decor,Home,4346.1,3141.63,111,Kitchen World
2422,Home Decor Plus,Home & Kitchen,Home Decor,Home,4274.53,3506.09,202,Style Distributors
2423,Home Decor Ultra,Home & Kitchen,Home Decor,Home,2005.08,1647.7,251,Fashion Hub Pvt Ltd
2424,Home Decor Plus,Home & Kitchen,Home Decor,Home,1978.8,1652.11,57,Elite Electronics
2425,Home Decor Ultra,Home & Kitchen,Home Decor,Home,1823.97,1373.91,174,Home Essentials Co
2426,Home Decor Max,Home & Kitchen,Home Decor,Home,2316.65,1965.04,160,Mega Suppliers
2427,Home Decor Ultra,Home & Kitchen,Home Decor,Home,2369.1,1794.82,94,Home Essentials Co
2428,Home Decor Ultra,Home & Kitchen,Home Decor,Home,4575.26,3533.36,67,Prime Products
2429,Home Decor Plus,Home & Kitchen,Home Decor,Home,3291.28,2594.21,172,Kitchen World
2430,Bedding Plus,Home & Kitchen,Bedding,Bedding,7547.67,6139.42,180,Home Essentials Co
2431,Bedding Pro,Home & Kitchen,Bedding,Bedding,3200.16,2615.36,163,Home Essentials Co
2432,Bedding Plus,Home & Kitchen,Bedding,Bedding,2667.31,2047.12,56,Mega Suppliers
2433,Bedding Plus,Home & Kitchen,Bedding,Bedding,2220.59,1582.09,233,Tech Supplies India
2434,Bedding Max,Home & Kitchen,Bedding,Bedding,2675.38,2174.04,291,Prime Products
2435,Bedding Max,Home & Kitchen,Bedding,Bedding,1018.21,778.15,92,Kitchen World
2436,Bedding Ultra,Home & Kitchen,Bedding,Bedding,6844.03,5031.61,219,Home Essentials Co
2437,Bedding Pro,Home & Kitchen,Bedding,Bedding,1219.01,989.01,192,Style Distributors
2438,Bedding Max,Home & Kitchen,Bedding,Bedding,2413.01,1722.91,41,Style Distributors
2439,Bedding Max,Home & Kitchen,Bedding,Bedding,6804.64,5238.19,61,Smart Solutions Ltd
2440,Bedding Ultra,Home & Kitchen,Bedding,Bedding,6783.06,4775.36,292,Elite Electronics
2441,Bedding Plus,Home & Kitchen,Bedding,Bedding,4454.77,3618.4,210,Smart Solutions Ltd
2442,Bedding Max,Home & Kitchen,Bedding,Bedding,3703.69,2770.74,259,Kitchen World
2443,Bedding Lite,Home & Kitchen,Bedding,Bedding,3867.13,3034.82,277,Style Distributors
2444,Bedding Max,Home & Kitchen,Bedding,Bedding,3120.81,2321.47,112,Tech Supplies India
2445,Bedding Plus,Home & Kitchen,Bedding,Bedding,2097.47,1635.04,274,Kitchen World
2446,Bedding Ultra,Home & Kitchen,Bedding,Bedding,4363.49,3437.46,283,Smart Solutions Ltd
2447,Bedding Plus,Home & Kitchen,Bedding,Bedding,962.98,774.16,261,Smart Solutions Ltd
2448,Bedding Ultra,Home & Kitchen,Bedding,Bedding,7305.51,5641.18,122,Kitchen World
2449,Bedding Max,Home & Kitchen,Bedding,Bedding,925.45,718.83,200,Smart Solutions Ltd
2450,Bedding Pro,Home & Kitchen,Bedding,Bedding,4575.0,3479.78,254,Smart Solutions Ltd
2451,Bedding Lite,Home & Kitchen,Bedding,Bedding,2461.54,1763.07,143,Home Essentials Co
2452,Bedding Plus,Home & Kitchen,Bedding,Bedding,3595.46,2555.13,109,Prime Products
2453,Bedding Plus,Home & Kitchen,Bedding,Bedding,1783.09,1365.61,84,Tech Supplies India
2454,Bedding Pro,Home & Kitchen,Bedding,Bedding,5928.93,4797.86,218,Mega Suppliers
2455,Bedding Max,Home & Kitchen,Bedding,Bedding,2886.26,2367.43,278,Kitchen World
2456,Bedding Ultra,Home & Kitchen,Bedding,Bedding,916.91,669.88,122,Tech Supplies India
2457,Bedding Lite,Home & Kitchen,Bedding,Bedding,5887.46,4453.51,143,Tech Supplies India
2458,Bedding Pro,Home & Kitchen,Bedding,Bedding,2663.83,2187.14,170,Fashion Hub Pvt Ltd
2459,Bedding Lite,Home & Kitchen,Bedding,Bedding,7683.45,5560.18,177,Fashion Hub Pvt Ltd
2460,Bedding Pro,Home & Kitchen,Bedding,Bedding,2084.96,1613.68,37,Mega Suppliers
2461,Bedding Lite,Home & Kitchen,Bedding,Bedding,6354.89,4660.17,298,Style Distributors
2462,Bedding Pro,Home & Kitchen,Bedding,Bedding,1031.34,736.08,69,Elite Electronics
2463,Storage Pro,Home & Kitchen,Storage,Storage,3826.98,3224.01,278,Tech Supplies India
2464,Storage Lite,Home & Kitchen,Storage,Storage,2461.55,1918.42,240,Prime Products
2465,Storage Lite,Home & Kitchen,Storage,Storage,568.25,437.43,149,Prime Products
2466,Storage Max,Home & Kitchen,Storage,Storage,4864.17,3481.95,243,Home Essentials Co
2467,Storage Ultra,Home & Kitchen,Storage,Storage,1921.67,1394.0,188,Mega Suppliers
2468,Storage Pro,Home & Kitchen,Storage,Storage,696.38,489.16,234,Prime Products
2469,Storage Ultra,Home & Kitchen,Storage,Storage,1672.67,1171.28,266,Tech Supplies India
2470,Storage Pro,Home & Kitchen,Storage,Storage,2714.08,1953.7,233,Mega Suppliers
2471,Storage Pro,Home & Kitchen,Storage,Storage,2857.64,2162.35,31,Smart Solutions Ltd
2472,Storage Plus,Home & Kitchen,Storage,Storage,3996.28,3283.41,50,Tech Supplies India
2473,Storage Ultra,Home & Kitchen,Storage,Storage,593.09,417.0,33,Home Essentials Co
2474,Storage Max,Home & Kitchen,Storage,Storage,922.32,661.77,232,Smart Solutions Ltd
2475,Storage Max,Home & Kitchen,Storage,Storage,4407.66,3709.43,51,Kitchen World
2476,Storage Pro,Home & Kitchen,Storage,Storage,4270.88,3012.52,69,Smart Solutions Ltd
2477,Storage Pro,Home & Kitchen,Storage,Storage,3749.51,2943.15,167,Fashion Hub Pvt Ltd
2478,Storage Pro,Home & Kitchen,Storage,Storage,3979.62,3332.47,253,Smart Solutions Ltd
2479,Storage Ultra,Home & Kitchen,Storage,Storage,4262.51,3009.12,86,Style Distributors
2480,Storage Lite,Home & Kitchen,Storage,Storage,1733.1,1234.37,247,Elite Electronics
2481,Storage Max,Home & Kitchen,Storage,Storage,2925.62,2374.29,215,Fashion Hub Pvt Ltd
2482,Storage Lite,Home & Kitchen,Storage,Storage,2091.33,1706.42,198,Smart Solutions Ltd
2483,Storage Ultra,Home & Kitchen,Storage,Storage,871.25,668.17,85,Fashion Hub Pvt Ltd
2484,Storage Ultra,Home & Kitchen,Storage,Storage,392.88,321.15,197,Style Distributors
2485,Storage Plus,Home & Kitchen,Storage,Storage,3997.46,3155.04,191,Kitchen World
2486,Storage Pro,Home & Kitchen,Storage,Storage,4868.69,3923.76,110,Fashion Hub Pvt Ltd
2487,Storage Lite,Home & Kitchen,Storage,Storage,3417.87,2798.95,196,Style Distributors
2488,Storage Lite,Home & Kitchen,Storage,Storage,536.89,431.82,206,Kitchen World
2489,Storage Pro,Home & Kitchen,Storage,Storage,4919.52,3569.58,102,Style Distributors
2490,Storage Max,Home & Kitchen,Storage,Storage,2268.97,1671.7,221,Home Essentials Co
2491,Storage Max,Home & Kitchen,Storage,Storage,842.23,648.05,194,Style Distributors
2492,Storage Lite,Home & Kitchen,Storage,Storage,2380.37,2002.97,129,Home Essentials Co
2493,Storage Pro,Home & Kitchen,Storage,Storage,1026.49,780.23,135,Home Essentials Co
2494,Storage Pro,Home & Kitchen,Storage,Storage,1405.0,1147.49,242,Prime Products
2495,Storage Ultra,Home & Kitchen,Storage,Storage,4209.0,3442.44,266,Style Distributors
